-1	-1	0.1
-1	-0.984733	0.1
-1	-0.969466	0.1
-1	-0.954198	0.1
-1	-0.938931	0.1
-1	-0.923664	0.1
-1	-0.908397	0.1
-1	-0.89313	0.1
-1	-0.877863	0.1
-1	-0.862595	0.1
-1	-0.847328	0.1
-1	-0.832061	0.1
-1	-0.816794	0.1
-1	-0.801527	0.1
-1	-0.78626	0.1
-1	-0.770992	0.1
-1	-0.755725	0.1
-1	-0.740458	0.1
-1	-0.725191	0.1
-1	-0.709924	0.1
-1	-0.694656	0.1
-1	-0.679389	0.1
-1	-0.664122	0.1
-1	-0.648855	0.1
-1	-0.633588	0.1
-1	-0.618321	0.1
-1	-0.603053	0.1
-1	-0.587786	0.1
-1	-0.572519	0.1
-1	-0.557252	0.1
-1	-0.541985	0.1
-1	-0.526718	0.1
-1	-0.51145	0.1
-1	-0.496183	0.1
-1	-0.480916	0.1
-1	-0.465649	0.1
-1	-0.450382	0.1
-1	-0.435115	0.1
-1	-0.419847	0.1
-1	-0.40458	0.1
-1	-0.389313	0.1
-1	-0.374046	0.1
-1	-0.358779	0.1
-1	-0.343511	0.1
-1	-0.328244	0.1
-1	-0.312977	0.1
-1	-0.29771	0.1
-1	-0.282443	0.1
-1	-0.267176	0.1
-1	-0.251908	0.1
-1	-0.236641	0.1
-1	-0.221374	0.1
-1	-0.206107	0.1
-1	-0.19084	0.1
-1	-0.175573	0.1
-1	-0.160305	0.1
-1	-0.145038	0.1
-1	-0.129771	0.1
-1	-0.114504	0.1
-1	-0.0992366	0.1
-1	-0.0839695	0.1
-1	-0.0687023	0.1
-1	-0.0534351	0.1
-1	-0.0381679	0.1
-1	-0.0229008	0.1
-1	-0.00763359	0.1
-1	0.00763359	0.1
-1	0.0229008	0.1
-1	0.0381679	0.1
-1	0.0534351	0.1
-1	0.0687023	0.1
-1	0.0839695	0.1
-1	0.0992366	0.1
-1	0.114504	0.1
-1	0.129771	0.1
-1	0.145038	0.1
-1	0.160305	0.1
-1	0.175573	0.1
-1	0.19084	0.1
-1	0.206107	0.1
-1	0.221374	0.1
-1	0.236641	0.1
-1	0.251908	0.1
-1	0.267176	0.1
-1	0.282443	0.1
-1	0.29771	0.1
-1	0.312977	0.1
-1	0.328244	0.1
-1	0.343511	0.1
-1	0.358779	0.1
-1	0.374046	0.1
-1	0.389313	0.1
-1	0.40458	0.1
-1	0.419847	0.1
-1	0.435115	0.1
-1	0.450382	0.1
-1	0.465649	0.1
-1	0.480916	0.1
-1	0.496183	0.1
-1	0.51145	0.1
-1	0.526718	0.1
-1	0.541985	0.1
-1	0.557252	0.1
-1	0.572519	0.1
-1	0.587786	0.1
-1	0.603053	0.1
-1	0.618321	0.1
-1	0.633588	0.1
-1	0.648855	0.1
-1	0.664122	0.1
-1	0.679389	0.1
-1	0.694656	0.1
-1	0.709924	0.1
-1	0.725191	0.1
-1	0.740458	0.1
-1	0.755725	0.1
-1	0.770992	0.1
-1	0.78626	0.1
-1	0.801527	0.1
-1	0.816794	0.1
-1	0.832061	0.1
-1	0.847328	0.1
-1	0.862595	0.1
-1	0.877863	0.1
-1	0.89313	0.1
-1	0.908397	0.1
-1	0.923664	0.1
-1	0.938931	0.1
-1	0.954198	0.1
-1	0.969466	0.1
-1	0.984733	0.1
-1	1	0.1
-0.984733	-1	0.1
-0.984733	-0.984733	0.1
-0.984733	-0.969466	0.1
-0.984733	-0.954198	0.1
-0.984733	-0.938931	0.1
-0.984733	-0.923664	0.1
-0.984733	-0.908397	0.1
-0.984733	-0.89313	0.1
-0.984733	-0.877863	0.1
-0.984733	-0.862595	0.1
-0.984733	-0.847328	0.1
-0.984733	-0.832061	0.1
-0.984733	-0.816794	0.1
-0.984733	-0.801527	0.1
-0.984733	-0.78626	0.1
-0.984733	-0.770992	0.1
-0.984733	-0.755725	0.1
-0.984733	-0.740458	0.1
-0.984733	-0.725191	0.1
-0.984733	-0.709924	0.1
-0.984733	-0.694656	0.1
-0.984733	-0.679389	0.1
-0.984733	-0.664122	0.1
-0.984733	-0.648855	0.1
-0.984733	-0.633588	0.1
-0.984733	-0.618321	0.1
-0.984733	-0.603053	0.1
-0.984733	-0.587786	0.1
-0.984733	-0.572519	0.1
-0.984733	-0.557252	0.1
-0.984733	-0.541985	0.1
-0.984733	-0.526718	0.1
-0.984733	-0.51145	0.1
-0.984733	-0.496183	0.1
-0.984733	-0.480916	0.1
-0.984733	-0.465649	0.1
-0.984733	-0.450382	0.1
-0.984733	-0.435115	0.1
-0.984733	-0.419847	0.1
-0.984733	-0.40458	0.1
-0.984733	-0.389313	0.1
-0.984733	-0.374046	0.1
-0.984733	-0.358779	0.1
-0.984733	-0.343511	0.1
-0.984733	-0.328244	0.1
-0.984733	-0.312977	0.1
-0.984733	-0.29771	0.1
-0.984733	-0.282443	0.1
-0.984733	-0.267176	0.1
-0.984733	-0.251908	0.1
-0.984733	-0.236641	0.1
-0.984733	-0.221374	0.1
-0.984733	-0.206107	0.1
-0.984733	-0.19084	0.1
-0.984733	-0.175573	0.1
-0.984733	-0.160305	0.1
-0.984733	-0.145038	0.1
-0.984733	-0.129771	0.1
-0.984733	-0.114504	0.1
-0.984733	-0.0992366	0.1
-0.984733	-0.0839695	0.1
-0.984733	-0.0687023	0.1
-0.984733	-0.0534351	0.1
-0.984733	-0.0381679	0.1
-0.984733	-0.0229008	0.1
-0.984733	-0.00763359	0.1
-0.984733	0.00763359	0.1
-0.984733	0.0229008	0.1
-0.984733	0.0381679	0.1
-0.984733	0.0534351	0.1
-0.984733	0.0687023	0.1
-0.984733	0.0839695	0.1
-0.984733	0.0992366	0.1
-0.984733	0.114504	0.1
-0.984733	0.129771	0.1
-0.984733	0.145038	0.1
-0.984733	0.160305	0.1
-0.984733	0.175573	0.1
-0.984733	0.19084	0.1
-0.984733	0.206107	0.1
-0.984733	0.221374	0.1
-0.984733	0.236641	0.1
-0.984733	0.251908	0.1
-0.984733	0.267176	0.1
-0.984733	0.282443	0.1
-0.984733	0.29771	0.1
-0.984733	0.312977	0.1
-0.984733	0.328244	0.1
-0.984733	0.343511	0.1
-0.984733	0.358779	0.1
-0.984733	0.374046	0.1
-0.984733	0.389313	0.1
-0.984733	0.40458	0.1
-0.984733	0.419847	0.1
-0.984733	0.435115	0.1
-0.984733	0.450382	0.1
-0.984733	0.465649	0.1
-0.984733	0.480916	0.1
-0.984733	0.496183	0.1
-0.984733	0.51145	0.1
-0.984733	0.526718	0.1
-0.984733	0.541985	0.1
-0.984733	0.557252	0.1
-0.984733	0.572519	0.1
-0.984733	0.587786	0.1
-0.984733	0.603053	0.1
-0.984733	0.618321	0.1
-0.984733	0.633588	0.1
-0.984733	0.648855	0.1
-0.984733	0.664122	0.1
-0.984733	0.679389	0.1
-0.984733	0.694656	0.1
-0.984733	0.709924	0.1
-0.984733	0.725191	0.1
-0.984733	0.740458	0.1
-0.984733	0.755725	0.1
-0.984733	0.770992	0.1
-0.984733	0.78626	0.1
-0.984733	0.801527	0.1
-0.984733	0.816794	0.1
-0.984733	0.832061	0.1
-0.984733	0.847328	0.1
-0.984733	0.862595	0.1
-0.984733	0.877863	0.1
-0.984733	0.89313	0.1
-0.984733	0.908397	0.1
-0.984733	0.923664	0.1
-0.984733	0.938931	0.1
-0.984733	0.954198	0.1
-0.984733	0.969466	0.1
-0.984733	0.984733	0.1
-0.984733	1	0.1
-0.969466	-1	0.1
-0.969466	-0.984733	0.1
-0.969466	-0.969466	0.1
-0.969466	-0.954198	0.1
-0.969466	-0.938931	0.1
-0.969466	-0.923664	0.1
-0.969466	-0.908397	0.1
-0.969466	-0.89313	0.1
-0.969466	-0.877863	0.1
-0.969466	-0.862595	0.1
-0.969466	-0.847328	0.1
-0.969466	-0.832061	0.1
-0.969466	-0.816794	0.1
-0.969466	-0.801527	0.1
-0.969466	-0.78626	0.1
-0.969466	-0.770992	0.1
-0.969466	-0.755725	0.1
-0.969466	-0.740458	0.1
-0.969466	-0.725191	0.1
-0.969466	-0.709924	0.1
-0.969466	-0.694656	0.1
-0.969466	-0.679389	0.1
-0.969466	-0.664122	0.1
-0.969466	-0.648855	0.1
-0.969466	-0.633588	0.1
-0.969466	-0.618321	0.1
-0.969466	-0.603053	0.1
-0.969466	-0.587786	0.1
-0.969466	-0.572519	0.1
-0.969466	-0.557252	0.1
-0.969466	-0.541985	0.1
-0.969466	-0.526718	0.1
-0.969466	-0.51145	0.1
-0.969466	-0.496183	0.1
-0.969466	-0.480916	0.1
-0.969466	-0.465649	0.1
-0.969466	-0.450382	0.1
-0.969466	-0.435115	0.1
-0.969466	-0.419847	0.1
-0.969466	-0.40458	0.1
-0.969466	-0.389313	0.1
-0.969466	-0.374046	0.1
-0.969466	-0.358779	0.1
-0.969466	-0.343511	0.1
-0.969466	-0.328244	0.1
-0.969466	-0.312977	0.1
-0.969466	-0.29771	0.1
-0.969466	-0.282443	0.1
-0.969466	-0.267176	0.1
-0.969466	-0.251908	0.1
-0.969466	-0.236641	0.1
-0.969466	-0.221374	0.1
-0.969466	-0.206107	0.1
-0.969466	-0.19084	0.1
-0.969466	-0.175573	0.1
-0.969466	-0.160305	0.1
-0.969466	-0.145038	0.1
-0.969466	-0.129771	0.1
-0.969466	-0.114504	0.1
-0.969466	-0.0992366	0.1
-0.969466	-0.0839695	0.1
-0.969466	-0.0687023	0.1
-0.969466	-0.0534351	0.1
-0.969466	-0.0381679	0.1
-0.969466	-0.0229008	0.1
-0.969466	-0.00763359	0.1
-0.969466	0.00763359	0.1
-0.969466	0.0229008	0.1
-0.969466	0.0381679	0.1
-0.969466	0.0534351	0.1
-0.969466	0.0687023	0.1
-0.969466	0.0839695	0.1
-0.969466	0.0992366	0.1
-0.969466	0.114504	0.1
-0.969466	0.129771	0.1
-0.969466	0.145038	0.1
-0.969466	0.160305	0.1
-0.969466	0.175573	0.1
-0.969466	0.19084	0.1
-0.969466	0.206107	0.1
-0.969466	0.221374	0.1
-0.969466	0.236641	0.1
-0.969466	0.251908	0.1
-0.969466	0.267176	0.1
-0.969466	0.282443	0.1
-0.969466	0.29771	0.1
-0.969466	0.312977	0.1
-0.969466	0.328244	0.1
-0.969466	0.343511	0.1
-0.969466	0.358779	0.1
-0.969466	0.374046	0.1
-0.969466	0.389313	0.1
-0.969466	0.40458	0.1
-0.969466	0.419847	0.1
-0.969466	0.435115	0.1
-0.969466	0.450382	0.1
-0.969466	0.465649	0.1
-0.969466	0.480916	0.1
-0.969466	0.496183	0.1
-0.969466	0.51145	0.1
-0.969466	0.526718	0.1
-0.969466	0.541985	0.1
-0.969466	0.557252	0.1
-0.969466	0.572519	0.1
-0.969466	0.587786	0.1
-0.969466	0.603053	0.1
-0.969466	0.618321	0.1
-0.969466	0.633588	0.1
-0.969466	0.648855	0.1
-0.969466	0.664122	0.1
-0.969466	0.679389	0.1
-0.969466	0.694656	0.1
-0.969466	0.709924	0.1
-0.969466	0.725191	0.1
-0.969466	0.740458	0.1
-0.969466	0.755725	0.1
-0.969466	0.770992	0.1
-0.969466	0.78626	0.1
-0.969466	0.801527	0.1
-0.969466	0.816794	0.1
-0.969466	0.832061	0.1
-0.969466	0.847328	0.1
-0.969466	0.862595	0.1
-0.969466	0.877863	0.1
-0.969466	0.89313	0.1
-0.969466	0.908397	0.1
-0.969466	0.923664	0.1
-0.969466	0.938931	0.1
-0.969466	0.954198	0.1
-0.969466	0.969466	0.1
-0.969466	0.984733	0.1
-0.969466	1	0.1
-0.954198	-1	0.1
-0.954198	-0.984733	0.1
-0.954198	-0.969466	0.1
-0.954198	-0.954198	0.1
-0.954198	-0.938931	0.1
-0.954198	-0.923664	0.1
-0.954198	-0.908397	0.1
-0.954198	-0.89313	0.1
-0.954198	-0.877863	0.1
-0.954198	-0.862595	0.1
-0.954198	-0.847328	0.1
-0.954198	-0.832061	0.1
-0.954198	-0.816794	0.1
-0.954198	-0.801527	0.1
-0.954198	-0.78626	0.1
-0.954198	-0.770992	0.1
-0.954198	-0.755725	0.1
-0.954198	-0.740458	0.1
-0.954198	-0.725191	0.1
-0.954198	-0.709924	0.1
-0.954198	-0.694656	0.1
-0.954198	-0.679389	0.1
-0.954198	-0.664122	0.1
-0.954198	-0.648855	0.1
-0.954198	-0.633588	0.1
-0.954198	-0.618321	0.1
-0.954198	-0.603053	0.1
-0.954198	-0.587786	0.1
-0.954198	-0.572519	0.1
-0.954198	-0.557252	0.1
-0.954198	-0.541985	0.1
-0.954198	-0.526718	0.1
-0.954198	-0.51145	0.1
-0.954198	-0.496183	0.1
-0.954198	-0.480916	0.1
-0.954198	-0.465649	0.1
-0.954198	-0.450382	0.1
-0.954198	-0.435115	0.1
-0.954198	-0.419847	0.1
-0.954198	-0.40458	0.1
-0.954198	-0.389313	0.1
-0.954198	-0.374046	0.1
-0.954198	-0.358779	0.1
-0.954198	-0.343511	0.1
-0.954198	-0.328244	0.1
-0.954198	-0.312977	0.1
-0.954198	-0.29771	0.1
-0.954198	-0.282443	0.1
-0.954198	-0.267176	0.1
-0.954198	-0.251908	0.1
-0.954198	-0.236641	0.1
-0.954198	-0.221374	0.1
-0.954198	-0.206107	0.1
-0.954198	-0.19084	0.1
-0.954198	-0.175573	0.1
-0.954198	-0.160305	0.1
-0.954198	-0.145038	0.1
-0.954198	-0.129771	0.1
-0.954198	-0.114504	0.1
-0.954198	-0.0992366	0.1
-0.954198	-0.0839695	0.1
-0.954198	-0.0687023	0.1
-0.954198	-0.0534351	0.1
-0.954198	-0.0381679	0.1
-0.954198	-0.0229008	0.1
-0.954198	-0.00763359	0.1
-0.954198	0.00763359	0.1
-0.954198	0.0229008	0.1
-0.954198	0.0381679	0.1
-0.954198	0.0534351	0.1
-0.954198	0.0687023	0.1
-0.954198	0.0839695	0.1
-0.954198	0.0992366	0.1
-0.954198	0.114504	0.1
-0.954198	0.129771	0.1
-0.954198	0.145038	0.1
-0.954198	0.160305	0.1
-0.954198	0.175573	0.1
-0.954198	0.19084	0.1
-0.954198	0.206107	0.1
-0.954198	0.221374	0.1
-0.954198	0.236641	0.1
-0.954198	0.251908	0.1
-0.954198	0.267176	0.1
-0.954198	0.282443	0.1
-0.954198	0.29771	0.1
-0.954198	0.312977	0.1
-0.954198	0.328244	0.1
-0.954198	0.343511	0.1
-0.954198	0.358779	0.1
-0.954198	0.374046	0.1
-0.954198	0.389313	0.1
-0.954198	0.40458	0.1
-0.954198	0.419847	0.1
-0.954198	0.435115	0.1
-0.954198	0.450382	0.1
-0.954198	0.465649	0.1
-0.954198	0.480916	0.1
-0.954198	0.496183	0.1
-0.954198	0.51145	0.1
-0.954198	0.526718	0.1
-0.954198	0.541985	0.1
-0.954198	0.557252	0.1
-0.954198	0.572519	0.1
-0.954198	0.587786	0.1
-0.954198	0.603053	0.1
-0.954198	0.618321	0.1
-0.954198	0.633588	0.1
-0.954198	0.648855	0.1
-0.954198	0.664122	0.1
-0.954198	0.679389	0.1
-0.954198	0.694656	0.1
-0.954198	0.709924	0.1
-0.954198	0.725191	0.1
-0.954198	0.740458	0.1
-0.954198	0.755725	0.1
-0.954198	0.770992	0.1
